Name,Team,POS,ADP,PA,rPTS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Colt Emerson ","SEA","SS",999,236.635,94.74939966201782,-68.25444951749343,10.88220454006311,-56.37224497743031,"Colt Emerson","sa3022923",806068
"Ezequiel Duran ","TEX","1B/SS",999,212.929,94.3260013461113,-68.3625513355287,10.88220454006311,-56.4803467954656,"Ezequiel Duran","23733",677649
"Javier Sanoja ","MIA","2B/3B/OF",999,158.182,90.11939942836761,-69.43657855286709,11.877546918772719,-56.55903163409436,"Javier Sanoja","28253",691594
"Daniel Schneemann ","CLE","2B/3B/OF",999,234.587,89.63519817590714,-69.56020454220027,11.877546918772719,-56.68265762342754,"Daniel Schneemann","25180",682177
"Blaze Alexander ","BAL","3B",745.9099731445312,208.962,74.37489932775497,-73.4564553945804,15.509947123256422,-56.946508271324,"Blaze Alexander","23789",677942
"Daniel Susac ","SFG","C",999,83.6284,30.820398569107056,-84.57676584160832,26.29857260146566,-57.27819324014267,"Daniel Susac","31441",691740
"Jimmy Crooks ","STL","C/DH",999,80.5418,30.442699015140533,-84.67319987764712,26.29857260146566,-57.374627276181464,"Jimmy Crooks","31354",699625
"Starling Marte ","KCR","DH",999,209.708,103.35909825563431,-66.05622615254428,7.555038463400127,-57.50118768914416,"Starling Marte","9241",516782
"Brandon Valenzuela ","TOR","C",999,91.7671,29.751400530338287,-84.84970181495918,26.29857260146566,-57.55112921349353,"Brandon Valenzuela","23813",678218
"James Outman ","MIN","OF",999,180.753,66.65549731254578,-75.42736874175027,16.809601861951794,-57.61776687979849,"James Outman","24770",681546
"Tristan Peters ","CHW","OF",999,172.528,66.3100974559784,-75.51555603735659,16.809601861951794,-57.7059541754048,"Tristan Peters","30063",671976
"José Fermín ","STL","2B/3B/OF/DH",999,150.024,85.23820152878761,-70.68284323392724,11.877546918772719,-57.80529631515451,"Jose Fermin","21746",665877
"Ryan Vilade ","TBR","OF/DH",999,178.888,65.02180206775665,-75.84448288567216,16.809601861951794,-58.03488102372038,"Ryan Vilade","22165",668723
"Zach Cole ","HOU","OF",743.5999755859375,195.633,64.8718945980072,-75.88275717588111,16.809601861951794,-58.07315531392931,"Zach Cole","31583",805904
"Otto Kemp ","PHI","3B",999,181.574,68.99600157141685,-74.82979252097199,15.509947123256422,-58.31984539771559,"Otto Kemp","31792",805249
"Randal Grichuk ","NYY","OF/DH",999,118.548,63.41159960627556,-76.25559886547553,16.809601861951794,-58.445997003523736,"Randal Grichuk","10243",545341
"Santiago Espinal ","LAD","3B",999,140.589,67.78060114383698,-75.14010786925331,15.509947123256422,-58.6301607459969,"Santiago Espinal","19997",669289
"Nathaniel Lowe ","CIN","1B",999,198.562,98.9214977324009,-67.1892318029064,7.555038463400127,-58.63419333950627,"Nathaniel Lowe","19566",663993
"Everson Pereira ","CHW","OF",999,163.439,62.00120034813881,-76.6157012046494,16.809601861951794,-58.8060993426976,"Everson Pereira","23695",677592
"Jesse Winker ",,"DH",999,188.916,97.98700249195099,-67.42782659802661,7.555038463400127,-58.87278813462649,"Jesse Winker","13590",608385
"José Tena ","WSN","3B",999,168.434,66.46069937944412,-75.47710443961843,15.509947123256422,-58.967157316362005,"Jose Tena","23691",677588
"Myles Straw ","TOR","OF",999,154.626,61.246400117874146,-76.80841637162015,16.809601861951794,-58.99881450966835,"Myles Straw","17620",664702
"Jahmai Jones ","DET","OF/DH",999,129.394,61.059800148010254,-76.85605897016103,16.809601861951794,-59.04645710820924,"Jahmai Jones","18872",663330
"Zack Gelof ","ATH","2B",999,186.722,80.25910070538521,-71.95410443400638,11.877546918772719,-59.07655751523367,"Zack Gelof","29766",680869
"Bryce Teodosio ","LAA","OF",999,203.474,60.43120288848877,-77.01655206617343,16.809601861951794,-59.20695020422164,"Bryce Teodosio","29524",669326
"Blake Perkins ","MIL","OF",999,150.985,59.72290116548538,-77.19739526062558,16.809601861951794,-59.38779339867378,"Blake Perkins","19921",663368
"Miguel Rojas ","LAD","2B/3B/SS",999,157.235,82.76790072023869,-71.31355903620064,10.88220454006311,-59.43135449613753,"Miguel Rojas","7802",500743
"Christian Moore ","LAA","2B",748.3499755859375,214.197,78.5267995595932,-72.39639458068254,11.877546918772719,-59.518847661909824,"Christian Moore","34979",695681
"Carlos Cortes ","ATH","OF",999,115.153,59.173698991537094,-77.33761724839052,16.809601861951794,-59.52801538643873,"Carlos Cortes","21842",666126
"Masataka Yoshida ","BOS","DH",748.3300170898438,161.632,94.94180199503899,-68.20532546288,7.555038463400127,-59.65028699947988,"Masataka Yoshida","31837",807799
"Max Kepler ",,"OF",999,116.474,58.278501093387604,-77.56617866834831,16.809601861951794,-59.75657680639653,"Max Kepler","12144",596146
"Nick Loftin ","KCR","OF",999,110.345,57.93260031938553,-77.65449385791014,16.809601861951794,-59.84489199595834,"Nick Loftin","27630",679845
"Tom Murphy ",,"C",999,51.9152,20.596900045871735,-87.18702368988671,26.29857260146566,-59.88845108842105,"Tom Murphy","13499",608596
"Braxton Fulford ","COL","C",999,49.6779,20.43069952726364,-87.22945791209536,26.29857260146566,-59.93088531062969,"Braxton Fulford","29704",690924
"Colby Thomas ","ATH","OF",748.5900268554688,133.044,57.47760236263275,-77.77066367833562,16.809601861951794,-59.96106181638384,"Colby Thomas","31855",687515
"Anthony Santander ","TOR","OF/DH",748.4199829101562,101.71,55.7112982571125,-78.22163544141674,16.809601861951794,-60.412033579464946,"Anthony Santander","14551",623993
"Tyler Tolbert ","KCR","OF",999,130.466,55.46000176668167,-78.28579631891881,16.809601861951794,-60.47619445696701,"Tyler Tolbert","25779",686475
"Austin Barnes ",,"C/1B",999,53.3485,18.112499952316284,-87.8213393136165,26.29857260146566,-60.52276671215084,"Austin Barnes","12158",605131
"Jorbit Vivas ","WSN","2B/3B",999,160.632,74.32560071349144,-73.46904228883176,11.877546918772719,-60.59149537005903,"Jorbit Vivas","23917",678391
"Rafael Flores Jr. ","PIT","C/1B",999,46.9836,17.53349941968918,-87.96916940142964,26.29857260146566,-60.670596799963995,"Rafael Flores Jr.","31991",804668
"Jesus Rodriguez ","SFG","C/3B",999,36.5691,17.371999993920326,-88.01040334327914,26.29857260146566,-60.711830741813486,"Jesus Rodriguez","sa3008916",683679
"Cody Freeman ","TEX","2B",999,138.535,73.57339890301228,-73.66109402873566,11.877546918772719,-60.783547109962946,"Cody Freeman","25629",683227
"Nick Yorke ","PIT","1B/2B/3B/OF/DH",999,164.032,73.09320098161697,-73.78369788985037,11.877546918772719,-60.90615097107764,"Nick Yorke","27504",694377
"Eric Wagaman ","MIN","1B/OF",748.2100219726562,112.343,53.31190085411072,-78.83424822637386,16.809601861951794,-61.02464636442207,"Eric Wagaman","23395",676572
"Enrique Hernández ","LAD","1B/3B/OF",999,133.399,58.332399517297745,-77.55241735330517,15.509947123256422,-61.04247023004877,"Enrique Hernandez","10472",571771
"Travis Bazzana ","CLE","2B",999,193.748,71.6083995103836,-74.16279655990091,11.877546918772719,-61.28524964112819,"Travis Bazzana","sa3025129",683953
"Taylor Walls ","TBR","SS",999,184.595,75.4546000957489,-73.1807868064701,10.88220454006311,-61.298582266406974,"Taylor Walls","22458",670764
"Dom Keegan ","TBR","C",999,49.3642,14.948399528861046,-88.62919564032251,26.29857260146566,-61.330623038856835,"Dom Keegan","sa3020194",681371
"Jeimer Candelario ","LAA","1B/3B/DH",999,160.564,56.87530076503754,-77.92444298084938,15.509947123256422,-61.414495857592954,"Jeimer Candelario","13621",600869
"Jacob Melton ","TBR","OF",727.5700073242188,123.961,51.59529936313629,-79.27252994608057,16.809601861951794,-61.462928084128755,"Jacob Melton","31661",689200
"Charlie Condon ","COL","1B/OF",999,118.161,51.22990083694458,-79.36582329068011,16.809601861951794,-61.55622142872833,"Charlie Condon","sa3025257",809707
"Jasson Domínguez ","NYY","OF",421.5400085449219,93.8507,51.14499966800213,-79.38750020901254,16.809601861951794,-61.577898347060746,"Jasson Dominguez","28080",691176
"Adam Frazier ","LAA","2B/OF",999,178.231,70.4136988222599,-74.46782686243688,11.877546918772719,-61.59027994366415,"Adam Frazier","15223",624428
"Brandon Lockridge ","MIL","OF",999,124.505,49.66179966926575,-79.76618999201288,16.809601861951794,-61.95658813006109,"Brandon Lockridge","21496",663604
"Will Brennan ","SFG","OF",999,100.907,49.44689977169037,-79.82105811205668,16.809601861951794,-62.01145625010487,"Will Brennan","25660",686823
"Luis Matos ","MIL","OF",999,83.897,49.09569872915745,-79.9107265631756,16.809601861951794,-62.1011247012238,"Luis Matos","26467",682641
"Alex Jackson ","MIN","C",999,33.7312,11.917400524020195,-89.40306858826969,26.29857260146566,-62.104495986804025,"Alex Jackson","17276",656577
"Jerar Encarnacion ","SFG","1B/OF/DH",999,126.353,47.97949865460396,-80.19571413354892,16.809601861951794,-62.386112271597135,"Jerar Encarnacion","21871",666464
"Eli White ","ATL","OF",999,119.594,47.942698538303375,-80.2051099183845,16.809601861951794,-62.39550805643271,"Eli White","19346",642201
"Andrew McCutchen ","TEX","DH",999,187.148,84.11990195512772,-70.96836684722243,7.555038463400127,-62.41332838382228,"Andrew McCutchen","9847",457705
"Oswaldo Cabrera ","NYY","3B",999,109.593,52.300300151109695,-79.0925295444893,15.509947123256422,-62.582582421232864,"Oswaldo Cabrera","21707",665828
"Ronny Mauricio ","NYM","3B",999,106.584,52.06120117008686,-79.15357616080284,15.509947123256422,-62.643629037546425,"Ronny Mauricio","23698",677595
"Ryan Waldschmidt ","ARI","OF",999,100.794,46.6953010559082,-80.52359473656534,16.809601861951794,-62.71399287461357,"Ryan Waldschmidt","sa3025261",814439
"Elias Díaz ","KCR","C",999,24.0982,9.49180031567812,-90.02237145863455,26.29857260146566,-62.723798857168894,"Elias Diaz","11680",553869
"Jose Fernandez ","ARI","1B/3B/SS/DH",999,157.098,69.48830097913742,-74.70409891522786,10.88220454006311,-62.821894375164746,"Jose Fernandez","28020",699912
"Darell Hernaiz ","ATH","3B/SS",999,137.862,69.3042002916336,-74.75110339841314,10.88220454006311,-62.86889885835003,"Darell Hernaiz","26224",687231
"Eduardo Valencia ","DET","C/1B",999,20.1294,8.433100275695324,-90.2926781527723,26.29857260146566,-62.99410555130663,"Eduardo Valencia","sa3006622",680664
"Esteury Ruiz ","MIA","OF",748.530029296875,83.5463,45.31730020046234,-80.87542513392756,16.809601861951794,-63.06582327197577,"Esteury Ruiz","21780",665923
"Jhostynxon Garcia ","PIT","OF/DH",999,118.77,45.06059914827347,-80.94096590107439,16.809601861951794,-63.13136403912259,"Jhostynxon Garcia","28142",691373
"Coby Mayo ","BAL","1B",459.1600036621094,174.467,80.98349767923355,-71.76915180923129,7.555038463400127,-63.214113345831166,"Coby Mayo","28312",691723
"Korey Lee ","CHW","C/OF/DH",999,21.4876,7.551700238138437,-90.5177167107842,26.29857260146566,-63.21914410931852,"Korey Lee","25543",686676
"Jared Oliva ","SFG","OF",999,101.872,44.45600098371506,-81.09533156176349,16.809601861951794,-63.2857296998117,"Jared Oliva","19968",666931
"Mickey Gasper ","BOS","C/1B/2B/OF/DH",999,15.1335,7.217499975115061,-90.60304453251477,26.29857260146566,-63.30447193104911,"Mickey Gasper","24759",681508
"Shane McGuire ","ATH","C/1B",999,20.7935,6.795599896460772,-90.71076382146403,26.29857260146566,-63.41219121999835,"Shane McGuire","sa3017284",676063
"Leody Taveras ","BAL","OF",999,84.8771,43.78849941492081,-81.26575768396847,16.809601861951794,-63.45615582201668,"Leody Taveras","18900",665750
"Matt Thaiss ","BOS","C",999,17.4104,6.555800274014473,-90.77198932514871,26.29857260146566,-63.473416723683044,"Matt Thaiss","19318",642136
"Jhonny Pereda ","SEA","C",999,17.9372,6.093399997800589,-90.89004910158339,26.29857260146566,-63.59147650011772,"Jhonny Pereda","19802",640902
"Jose Herrera ","TEX","C",999,17.1347,5.94710012152791,-90.92740230307062,26.29857260146566,-63.62882970160496,"Jose Herrera","17040",645444
"Ben Rortvedt ","NYM","C",999,18.9835,5.897099766880274,-90.94016836527908,26.29857260146566,-63.64159576381343,"Ben Rortvedt","20287",666163
"Garrett Stubbs ","PHI","C/DH",999,16.1322,5.794199842959642,-90.96644071553087,26.29857260146566,-63.6678681140652,"Garrett Stubbs","18067",596117
"Rodolfo Durán ","SDP","C",999,13.8266,5.365200221538544,-91.07597265571532,26.29857260146566,-63.777400054249654,"Rodolfo Duran","sa877500",660710
"Alex Freeland ","LAD","2B",999,140.957,61.74989712238312,-76.67986380181078,11.877546918772719,-63.80231688303806,"Alex Freeland","31665",690976
"Jeferson Quero ","MIL","C",999,11.5143,5.207000095397234,-91.11636422225396,26.29857260146566,-63.8177916207883,"Jeferson Quero","28272",691620
"César Salazar ","HOU","C/DH",999,14.2511,5.147600140422583,-91.13153018509023,26.29857260146566,-63.83295758362458,"Cesar Salazar","21587",663967
"Riley Adams ","WSN","C",999,17.0619,5.090800154954195,-91.14603232518581,26.29857260146566,-63.84745972372015,"Riley Adams","19864",656180
"Willie MacIver ","TEX","C",999,13.7213,4.901699971407652,-91.19431327686702,26.29857260146566,-63.89574067540137,"Willie MacIver","24641",680862
"Jon Berti ",,"3B",999,98.8532,46.82399961352348,-80.49073549378129,15.509947123256422,-63.98078837052488,"Jon Berti","12037",542932
"Tomás Nido ","DET","C",999,14.5426,4.521399706602097,-91.29141132492317,26.29857260146566,-63.992838723457496,"Tomas Nido","13755",621512
"Zac Veen ","COL","OF",743.6599731445312,85.5078,40.96400010585785,-81.98690724663358,16.809601861951794,-64.17730538468179,"Zac Veen","27770",691728
"Jorge Barrosa ","ARI","OF",999,104.753,40.95850056409836,-81.98831138651848,16.809601861951794,-64.17870952456667,"Jorge Barrosa","23968",678489
"Sebastián Rivero ","LAA","C",999,11.3905,3.734500002115965,-91.49232211145821,26.29857260146566,-64.19374950999254,"Sebastian Rivero","21735",665861
"Seby Zavala ","LAD","C",999,16.3934,3.73120004683733,-91.49316465416952,26.29857260146566,-64.19459205270387,"Seby Zavala","18887",664874
"Justyn-Henry Malloy ","TBR","OF/DH",999,105.479,40.77469906210899,-82.0352394818278,16.809601861951794,-64.225637619876,"Justyn-Henry Malloy","29606",669234
"Will Banfield ","CIN","C",999,13.4416,3.591899987310171,-91.52873066641278,26.29857260146566,-64.23015806494713,"Will Banfield","23790",677943
"Michael Conforto ","CHC","OF",999,93.2985,40.699900701642036,-82.05433695682653,16.809601861951794,-64.24473509487474,"Michael Conforto","16376",624424
"Bryce Johnson ","SDP","OF",999,122.342,40.510298013687134,-82.10274620764848,16.809601861951794,-64.29314434569667,"Bryce Johnson","20002",669369
"Maverick Handley ","BAL","C",999,11.6989,3.319299951195717,-91.59833075312396,26.29857260146566,-64.29975815165831,"Maverick Handley","26106",668974
"Hayden Senger ","NYM","C",999,11.3718,2.9646999835968018,-91.68886701586422,26.29857260146566,-64.39029441439858,"Hayden Senger","21489",663584
"Andrew Knizner ","COL","C",999,6.55118,2.7896000500768423,-91.73357343164398,26.29857260146566,-64.43500083017832,"Andrew Knizner","19514",668800
"Isiah Kiner-Falefa ","BOS","3B/SS",746.1500244140625,142.897,62.88969975709915,-76.38885003915466,10.88220454006311,-64.50664549909155,"Isiah Kiner-Falefa","16512",643396
"Drew Romo ","CHW","C",999,6.73593,2.4573000092059374,-91.81841608973164,26.29857260146566,-64.51984348826599,"Drew Romo","27763",691011
"Austin Slater ","MIA","OF",999,111.384,39.58360084891319,-82.33935000250705,16.809601861951794,-64.52974814055527,"Austin Slater","16153",596103
"Dominic Smith ","ATL","1B",999,164.527,75.79150047898293,-73.09476959157776,7.555038463400127,-64.53973112817762,"Dominic Smith","15653",642086
"Cooper Ingle ","CLE","C",999,4.87322,2.2012000209651887,-91.88380339357192,26.29857260146566,-64.58523079210627,"Cooper Ingle","sa3023069",694876
"P.J. Higgins ","CIN","C/1B",999,6.60053,2.0889999344944954,-91.91245025605467,26.29857260146566,-64.613877654589,"P.J. Higgins","18433",664731
"Blake Sabol ","TBR","C",999,6.93816,1.983500050380826,-91.93938642666929,26.29857260146566,-64.64081382520362,"Blake Sabol","25805",666165
"Kyle McCann ","COL","C",999,5.57382,1.964900003746152,-91.94413538003354,26.29857260146566,-64.64556277856789,"Kyle McCann","25575",668832
"Carlos Pérez ","HOU","C",999,4.10306,1.9281999953091145,-91.95350560538614,26.29857260146566,-64.65493300392048,"Carlos Perez","10642",542208
"Ali Sánchez ","NYY","C/1B",999,5.50366,1.9236000534147024,-91.95468005994337,26.29857260146566,-64.65610745847772,"Ali Sanchez","18551",645305
"Jorge Mateo ","ATL","2B/3B/SS/OF/DH",999,127.776,62.26399776339531,-76.54860391753954,10.88220454006311,-64.66639937747644,"Jorge Mateo","17273",622761
"Yasmani Grandal ",,"C",999,4.43783,1.7923999913036823,-91.98817798543743,26.29857260146566,-64.68960538397177,"Yasmani Grandal","11368",518735
"Luke Maile ","KCR","C",999,5.24033,1.7698999736458063,-91.99392267719286,26.29857260146566,-64.69535007572718,"Luke Maile","13355",571912
"Logan Driscoll ","TBR","C",999,5.31906,1.7515000607818365,-91.99862053251621,26.29857260146566,-64.70004793105055,"Logan Driscoll","25475",686482
"René Pinto ","PHI","C",999,5.82187,1.7327999891713262,-92.00339502420061,26.29857260146566,-64.70482242273495,"Rene Pinto","19859",650907
"Omar Narváez ",,"C",999,4.44981,1.542100035585463,-92.05208442826152,26.29857260146566,-64.75351182679584,"Omar Narvaez","13338",553882
"Chadwick Tromp ","ATL","C",999,4.60208,1.541400033980608,-92.0522631522745,26.29857260146566,-64.75369055080886,"Chadwick Tromp","16953",644433
"Chuckie Robinson ","LAD","C",999,5.1219,1.4911999683827162,-92.06508020456958,26.29857260146566,-64.76650760310393,"Chuckie Robinson","19824",642020
"Jacob Stallings ","BAL","C",999,5.26439,1.486399988643825,-92.0663057326759,26.29857260146566,-64.76773313121024,"Jacob Stallings","13723",607732
"Nelson Velázquez ","STL","DH/OF",748.5599975585938,84.372,38.63610020279884,-82.58126533043006,16.809601861951794,-64.77166346847827,"Nelson Velazquez","23359",676369
"Nelson Quiroz ","LAD","C",999,3.04342,1.4546999912708998,-92.07439935803761,26.29857260146566,-64.77582675657194,"Nelson Quiroz","sa3009565",685716
"Josue Briceño ","DET","C/1B",999,3.33707,1.4478000197559595,-92.07616105485391,26.29857260146566,-64.77758845338825,"Josue Briceno","sa3018584",800522
"Christian Bethancourt ","CHC","C",999,4.25782,1.4007999957539141,-92.08816107434252,26.29857260146566,-64.78958847287686,"Christian Bethancourt","10028",542194
"Ricardo Olivar ","MIN","C/OF",999,3.18426,1.3721000254154205,-92.09548873450221,26.29857260146566,-64.79691613303655,"Ricardo Olivar","sa3015234",691627
"Eric Haase ","SFG","C",999,4.5833,1.3234999189153314,-92.10789728614728,26.29857260146566,-64.80932468468163,"Eric Haase","14111",606992
"Paul McIntosh ","PHI","C",999,3.46265,1.320699975360185,-92.10861216614877,26.29857260146566,-64.81003956468312,"Paul McIntosh","sa3017372",682192
"Ramón Rodríguez ","MIL","C",999,2.86037,1.312899986281991,-92.1106036549392,26.29857260146566,-64.81203105347353,"Ramon Rodriguez","sa918698",670232
"Jason Delay ","BOS","C",999,3.99232,1.2589999763295054,-92.12436537492977,26.29857260146566,-64.82579277346412,"Jason Delay","19806",641511
"Caleb Roberts ",,"C/OF",999,3.50935,1.2218000311404467,-92.13386324385053,26.29857260146566,-64.83529064238486,"Caleb Roberts","sa3016959",681134
"Yeiner Fernandez ","LAD","C/2B",999,2.89197,1.2090000044554472,-92.13713133940868,26.29857260146566,-64.83855873794303,"Yeiner Fernandez","sa3015182",691558
"Curt Casali ",,"C",999,3.21935,1.2029000036418438,-92.13868878815894,26.29857260146566,-64.8401161866933,"Curt Casali","12510",592200
"Tim Tawa ","ARI","1B/2B/OF",748.489990234375,126.429,57.63109815120697,-77.73147322059819,11.877546918772719,-64.85392630182547,"Tim Tawa","29571",694374
"Sam Huff ","BAL","C",999,4.16653,1.1246000118553638,-92.15868029768149,26.29857260146566,-64.86010769621582,"Sam Huff","22209",669087
"Yan Gomes ",,"C",999,3.40588,1.1124000074341893,-92.16179519589532,26.29857260146566,-64.86322259442967,"Yan Gomes","9627",543228
"Brian Serven ","ATH","C",999,4.84417,1.0917000463232398,-92.16708029823344,26.29857260146566,-64.86850769676778,"Brian Serven","19422",661531
"Carson Taylor ","SEA","C/1B",999,2.92962,0.9956000475212932,-92.19161649545813,26.29857260146566,-64.89304389399247,"Carson Taylor","sa3014468",694930
"Bryan Lavastida ","ATH","C",999,2.37629,0.9658000133931637,-92.19922502328109,26.29857260146566,-64.90065242181542,"Bryan Lavastida","24765",681526
"John Rave ","KCR","OF",999,87.4437,38.12699908018112,-82.71124874049855,16.809601861951794,-64.90164687854676,"John Rave","26284",670231
"Eliezer Alfonzo ","LAD","C",999,2.06256,0.9363000073935837,-92.2067569480923,26.29857260146566,-64.90818434662664,"Eliezer Alfonzo","sa3003262",672613
"Alex Isola ",,"C/1B",999,2.35511,0.9360000062733889,-92.20683354420828,26.29857260146566,-64.90826094274261,"Alex Isola","sa1170516",684576
"Jakson Reetz ","SEA","C",999,2.7541,0.8303000465966761,-92.23382079800224,26.29857260146566,-64.93524819653658,"Jakson Reetz","17837",656883
"Jeferson Morales ",,"C/OF",999,2.06256,0.8161000031977892,-92.23744634503426,26.29857260146566,-64.93887374356859,"Jeferson Morales","sa3005472",672373
"Luca Tresh ","KCR","C",999,2.09916,0.8109999895095825,-92.23874847763845,26.29857260146566,-64.9401758761728,"Luca Tresh","sa3017394",681123
"Tucker Barnhart ",,"C",999,3.18063,0.808600006159395,-92.23936124002711,26.29857260146566,-64.94078863856146,"Tucker Barnhart","10200",571466
"Francisco Mejía ",,"C",999,2.06903,0.8023000019602478,-92.2409697535284,26.29857260146566,-64.94239715206274,"Francisco Mejia","16403",642336
"Andrew Knapp ",,"C",999,2.78644,0.776499985717237,-92.24755699905212,26.29857260146566,-64.94898439758649,"Andrew Knapp","14942",595284
"Kevin Parada ","NYM","C",999,2.57386,0.716299993917346,-92.26292722683715,26.29857260146566,-64.96435462537151,"Kevin Parada","sa3020575",691006
"Darrien Miller ","MIL","C",999,2.54333,0.7127999784424901,-92.26382084880439,26.29857260146566,-64.96524824733874,"Darrien Miller","sa3011330",687152
"Diego Cartaya ","SFG","C",999,2.86247,0.7071999488398433,-92.26525064518843,26.29857260146566,-64.96667804372277,"Diego Cartaya","sa3008742",682616
"Onil Perez ","SFG","C",999,1.69674,0.7007000134326518,-92.26691020501245,26.29857260146566,-64.9683376035468,"Onil Perez","sa3015610",692366
"Martín Maldonado ",,"C",999,3.2303,0.6889999462291598,-92.26989745953925,26.29857260146566,-64.97132485807359,"Martin Maldonado","6887",455117
"Christian Cerda ","ARI","C",999,1.54582,0.6677999962121248,-92.27531021876148,26.29857260146566,-64.9767376172958,"Christian Cerda","sa3015623",692416
"Kody Huff ","CLE","C",999,2.54333,0.6677000131458044,-92.2753357463813,26.29857260146566,-64.97676314491562,"Kody Huff","sa3019982",687627
"Nathan Hickey ","BOS","C/1B",999,2.09916,0.6541000078432262,-92.27880809202668,26.29857260146566,-64.98023549056101,"Nathan Hickey","sa3017398",687208
"Stephen Scott ",,"C",999,1.844,0.6510000145062804,-92.27959958056839,26.29857260146566,-64.98102697910274,"Stephen Scott","sa3011469",679663
"Griffin Lockwood-Powell ","LAD","C/1B",999,1.88443,0.6506999996490777,-92.27967618019167,26.29857260146566,-64.98110357872602,"Griffin Lockwood-Powell","sa3019303",674976
"Ronaldo Hernández ",,"C",999,1.56641,0.6495000242721289,-92.27998255722478,26.29857260146566,-64.98140995575913,"Ronaldo Hernandez","sa881850",660613
"Jair Camargo ","ATL","C/DH",999,2.47883,0.6325999801047146,-92.28429746692267,26.29857260146566,-64.98572486545702,"Jair Camargo","21730",665856
"Ryan Ignoffo ","MIA","C",999,1.32174,0.6276999954134226,-92.28554852823675,26.29857260146566,-64.98697592677108,"Ryan Ignoffo","sa3022573",813883
"Michael Turner ","CHW","C",999,2.06256,0.6264000115916133,-92.2858804393693,26.29857260146566,-64.98730783790363,"Michael Turner","sa3020658",694478
"Silas Ardoin ","BAL","C",999,2.54333,0.619600004516542,-92.28761661332146,26.29857260146566,-64.98904401185581,"Silas Ardoin","sa3019976",686976
"Andy Thomas ","SDP","C",999,2.11861,0.6101999483071268,-92.2900166303449,26.29857260146566,-64.99144402887924,"Andy Thomas","sa3016953",673990
"Andrew Cossetti ","MIN","C/1B",999,2.04471,0.5673999930731952,-92.30094429065623,26.29857260146566,-65.00237168919057,"Andrew Cossetti","sa3020493",681355
"Adrián Sugastey ","SFG","C",999,1.30048,0.5412999866530299,-92.30760812950196,26.29857260146566,-65.00903552803629,"Adrian Sugastey","sa3015190",692368
"Phil Clarke ",,"C",999,1.28213,0.5396000125911087,-92.30804216591591,26.29857260146566,-65.00946956445024,"Phil Clarke","sa3011379",671287
"Michael Papierski ",,"C",999,1.64437,0.5351000037044287,-92.30919110563424,26.29857260146566,-65.01061850416858,"Michael Papierski","21386",657709
"Kenny Piper ","TBR","C",999,1.9522,0.5348000172525644,-92.3092676980051,26.29857260146566,-65.01069509653944,"Kenny Piper","sa3017664",700652
"J.C. Correa ",,"C/2B",999,1.30257,0.525299999397248,-92.31169323717933,26.29857260146566,-65.01312063571365,"J.C. Correa","sa3014823",682182
"Nate Baez ","BOS","C/1B",999,1.32174,0.5214999932795763,-92.31266345258743,26.29857260146566,-65.01409085112178,"Nate Baez","sa3020272",686960
"Austin Allen ",,"C",999,1.38271,0.5063999919220805,-92.31651877637537,26.29857260146566,-65.0179461749097,"Austin Allen","18083",664119
"Brian Navarreto ","MIA","C",999,1.45943,0.5054000015370548,-92.31677409335367,26.29857260146566,-65.01820149188802,"Brian Navarreto","16398",640459
"Noah Cardenas ","MIN","C",999,1.38985,0.47650000429712236,-92.32415282426848,26.29857260146566,-65.0255802228028,"Noah Cardenas","sa3017624",681433
"Brice Matthews ","HOU","2B/3B/OF",740.969970703125,143.38,56.942802369594574,-77.90720850943376,11.877546918772719,-65.02966159066104,"Brice Matthews","33280",694728
"Aramis Garcia ","ARI","C",999,1.91381,0.42960000154562294,-92.33612730638808,26.29857260146566,-65.03755470492241,"Aramis Garcia","16925",605244
"Miguel Palma ","NYY","C",999,1.14874,0.3980999952182174,-92.3441698701494,26.29857260146566,-65.04559726868374,"Miguel Palma","sa3009279",682692
"Grant Koch ",,"C",999,1.84022,0.3954000025987625,-92.34485923073466,26.29857260146566,-65.04628662926898,"Grant Koch","22045",667428
"J.J. D'Orazio ","LAA","C",999,1.24434,0.3826000061817467,-92.34812731856482,26.29857260146566,-65.04955471709916,"J.J. D'Orazio","sa3008876",683490
"Rob Brantly ",,"C",999,1.07043,0.37730000470764935,-92.34948051193713,26.29857260146566,-65.05090791047147,"Rob Brantly","10655",542963
"Logan Porter ","SFG","C",999,1.25636,0.37399998353794217,-92.35032307147175,26.29857260146566,-65.05175047000608,"Logan Porter","20626",682515
"Andres Sosa ",,"C",999,1.3497,0.35479997750371695,-92.35522520612984,26.29857260146566,-65.05665260466418,"Andres Sosa","sa3017605",703245
"Connor Charping ","SEA","C",999,1.00238,0.34520000289194286,-92.35767626620647,26.29857260146566,-65.05910366474079,"Connor Charping","sa3020014",806464
"Leo Jiménez ","MIA","2B/3B/SS/DH",999,145.895,60.6753014922142,-76.95422894902522,10.88220454006311,-65.07202440896211,"Leo Jimenez","23782",677870
"Adam Hackenberg ",,"C",999,1.3831,0.2679000054486096,-92.37741245774009,26.29857260146566,-65.07883985627443,"Adam Hackenberg","sa3017041",680753
"Pablo Aliendo ","CIN","C",999,1.06123,0.25730000634212047,-92.38011884350388,26.29857260146566,-65.08154624203821,"Pablo Aliendo","sa3006220",680846
