Name,Team,POS,ADP,PA,rPTS,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Abimelec Ortiz ","WSN","1B",999,167.485,77.66680008172989,-76.92589045605592,20.746184845518716,-55.17970561053722,"Abimelec Ortiz","sa3016926",694673
"Colt Emerson ","SEA","SS",999,214.001,89.56390058994293,-73.6592209213719,17.370232310689723,-55.288988610682175,"Colt Emerson","sa3022923",806068
"Endy Rodríguez ","PIT","C/1B",999,108.898,52.11479952931404,-83.94188075530434,27.34328016552604,-55.59860058977829,"Endy Rodriguez","25332",682848
"Masataka Yoshida ","BOS","DH",748.3300170898438,169.034,100.41110041737556,-70.68082991018036,14.057544455480272,-55.623285454700095,"Masataka Yoshida","31837",807799
"Ty France ","SDP","1B",999,167.499,76.00229880213737,-77.38292413554225,20.746184845518716,-55.63673929002355,"Ty France","17982",664034
"Robert Hassell III ","WSN","OF",999,179.004,73.48000046610832,-78.07548911185748,21.305113631367174,-55.77037548049032,"Robert Hassell III","27482",690987
"Jorbit Vivas ","WSN","2B/3B",999,156.811,74.10449826717377,-77.9040164122859,21.08561731868389,-55.81839909360201,"Jorbit Vivas","23917",678391
"Ryan Mountcastle ","BAL","1B/DH",748.0900268554688,156.32,75.31780102849007,-77.57087144440034,20.746184845518716,-55.82468659888162,"Ryan Mountcastle","18373",663624
"Starling Marte ","KCR","DH",999,194.649,98.81729829311371,-71.11845123144656,14.057544455480272,-56.06090677596628,"Starling Marte","9241",516782
"Tommy Pham ",,"OF",999,156.164,72.39000004529953,-78.37477809953904,21.305113631367174,-56.06966446817187,"Tommy Pham","2967",502054
"Blaine Crim ","COL","1B/DH",999,144.826,73.40249806642532,-78.09676948414102,20.746184845518716,-56.35058463862231,"Blaine Crim","25714",688760
"Jonah Heim ","ATL","C/DH",999,105.324,48.895100459456444,-84.82593589589035,27.34328016552604,-56.482655730364314,"Jonah Heim","16930",641680
"Christian Vázquez ","HOU","C",999,120.489,47.90410107374191,-85.09804148161433,27.34328016552604,-56.754761316088285,"Christian Vazquez","9774",543877
"Adam Frazier ","LAA","2B/OF",999,172.601,70.410899579525,-78.91819346306913,21.08561731868389,-56.832576144385236,"Adam Frazier","15223",624428
"Everson Pereira ","CHW","OF",999,177.395,68.57069659233093,-79.42347078099644,21.305113631367174,-57.11835714962926,"Everson Pereira","23695",677592
"Taylor Walls ","TBR","SS",999,199.384,82.3245017528534,-75.64699295155872,17.370232310689723,-57.27676064086899,"Taylor Walls","22458",670764
"Oswald Peraza ","LAA","3B",999,223.174,94.06789660453796,-72.42252744676783,14.057544455480272,-57.36498299128756,"Oswald Peraza","22823",672724
"Mitch Garver ","SEA","C/DH",999,109.98,45.559498846530914,-85.74181520289163,27.34328016552604,-57.39853503736558,"Mitch Garver","15161",641598
"Zack Gelof ","ATH","2B",999,163.811,67.75040093064308,-79.64870505935016,21.08561731868389,-57.56308774066628,"Zack Gelof","29766",680869
"Daniel Schneemann ","CLE","2B/3B/OF",999,177.379,67.72630241513252,-79.65532195616423,21.08561731868389,-57.56970463748033,"Daniel Schneemann","25180",682177
"James Outman ","MIN","OF",999,177.758,66.91819858551025,-79.8772086384921,21.305113631367174,-57.572095007124936,"James Outman","24770",681546
"Ryan Vilade ","TBR","OF/DH",999,175.905,66.8055025935173,-79.90815235990306,21.305113631367174,-57.603038728535886,"Ryan Vilade","22165",668723
"Jimmy Crooks ","STL","C/DH",999,118.49,43.969602063298225,-86.17836420754138,27.34328016552604,-57.83508404201533,"Jimmy Crooks","31354",699625
"Colby Thomas ","ATH","OF",748.5900268554688,150.538,65.92980080842972,-80.14859988246027,21.305113631367174,-57.8434862510931,"Colby Thomas","31855",687515
"Nick Loftin ","KCR","OF",999,124.147,65.53720119595528,-80.25639868541346,21.305113631367174,-57.95128505404628,"Nick Loftin","27630",679845
"Wilmer Flores ",,"1B/DH",999,127.512,67.42689943313599,-79.73753111285804,20.746184845518716,-57.99134626733931,"Wilmer Flores","5827",527038
"Tyler Austin ","CHC","1B",999,124.796,67.26740044355392,-79.78132585845347,20.746184845518716,-58.035141012934766,"Tyler Austin","11850",592122
"Blake Perkins ","MIL","OF",999,160.552,64.40489739179611,-80.56730320693951,21.305113631367174,-58.26218957557235,"Blake Perkins","19921",663368
"Jahmai Jones ","DET","OF/DH",999,133.57,63.8691012263298,-80.71442048222194,21.305113631367174,-58.40930685085477,"Jahmai Jones","18872",663330
"Juan Brito ","CLE","2B",999,135.253,64.27109915018082,-80.60404111962481,21.08561731868389,-58.51842380094092,"Juan Brito","sa3009808",682877
"Travis Bazzana ","CLE","2B",999,180.57,64.196697473526,-80.62447010484604,21.08561731868389,-58.53885278616215,"Travis Bazzana","sa3025129",683953
"Nelson Velázquez ","STL","DH/OF",748.5599975585938,131.909,62.633400321006775,-81.05371546410544,21.305113631367174,-58.74860183273826,"Nelson Velazquez","23359",676369
"Nick Yorke ","PIT","1B/2B/3B/OF",999,143.428,63.41939929127693,-80.83789826657043,21.08561731868389,-58.752280947886554,"Nick Yorke","27504",694377
"Randal Grichuk ","NYY","OF/DH",999,115.911,62.351101607084274,-81.13122818309225,21.305113631367174,-58.82611455172508,"Randal Grichuk","10243",545341
"Myles Straw ","TOR","OF",999,158.838,62.11809986829758,-81.19520508915414,21.305113631367174,-58.89009145778697,"Myles Straw","17620",664702
"Leody Taveras ","BAL","OF",999,118.644,62.10480046272278,-81.19885679933266,21.305113631367174,-58.89374316796549,"Leody Taveras","18900",665750
"Will Brennan ","SFG","OF",999,125.166,62.025699496269226,-81.22057610119948,21.305113631367174,-58.91546246983233,"Will Brennan","25660",686823
"Austin Wynns ","ATH","C",999,106.67,39.98480083048344,-87.27249876411011,27.34328016552604,-58.92921859858408,"Austin Wynns","15271",642851
"Kyle Karros ","COL","3B",999,195.176,88.02410060167313,-74.08201450101052,14.057544455480272,-59.024470045530244,"Kyle Karros","33252",691720
"Tyler Locklear ","ARI","1B",999,144.139,63.24129897356033,-80.88680050805362,20.746184845518716,-59.14061566253492,"Tyler Locklear","31396",682988
"Bryce Teodosio ","LAA","OF",999,193.097,60.67949974536896,-81.59021151873918,21.305113631367174,-59.28509788737201,"Bryce Teodosio","29524",669326
"Max Kepler ",,"OF",999,119.875,60.61929878592491,-81.60674131438468,21.305113631367174,-59.301627683017514,"Max Kepler","12144",596146
"Ben Williamson ","TBR","3B",999,210.132,86.88319903612137,-74.39527976961008,14.057544455480272,-59.3377353141298,"Ben Williamson","33197",810938
"Andy Ibáñez ","ATH","3B",999,188.156,86.83000057935715,-74.40988683944897,14.057544455480272,-59.352342383968704,"Andy Ibanez","18819",628451
"Darell Hernaiz ","ATH","3B/SS",999,144.398,74.28129976987839,-77.85547079546332,17.370232310689723,-59.48523848477359,"Darell Hernaiz","26224",687231
"Tyler Heineman ","TOR","C",999,98.5989,37.835000306367874,-87.86278442849768,27.34328016552604,-59.51950426297163,"Tyler Heineman","13897",623168
"Alex Freeland ","LAD","2B/3B",999,134.742,60.13669854402542,-81.7392522153858,21.08561731868389,-59.65363489670191,"Alex Freeland","31665",690976
"Leo Rivas ","SEA","2B",999,151.422,59.15680143237114,-82.0083093725945,21.08561731868389,-59.9226920539106,"Leo Rivas","21009",660844
"Esteury Ruiz ","MIA","OF",748.530029296875,107.272,58.32189989089966,-82.23755408882622,21.305113631367174,-59.932440457459045,"Esteury Ruiz","21780",665923
"Eric Wagaman ","MIN","1B/OF",748.2100219726562,119.219,58.05169838666916,-82.31174519290961,21.305113631367174,-60.00663156154244,"Eric Wagaman","23395",676572
"Andrew McCutchen ","TEX","DH",999,186.928,84.43040066957474,-75.06876165649413,14.057544455480272,-60.011217201013864,"Andrew McCutchen","9847",457705
"Jacob Melton ","TBR","OF",727.5700073242188,127.181,57.91909822821617,-82.34815413957807,21.305113631367174,-60.0430405082109,"Jacob Melton","31661",689200
"Vaughn Grissom ","LAA","2B",999,130.285,58.30520036816597,-82.24213939279336,21.08561731868389,-60.156522074109475,"Vaughn Grissom","26031",687093
"Austin Hedges ","CLE","C",999,110.207,35.17769956588745,-88.5924179528533,27.34328016552604,-60.249137787327264,"Austin Hedges","12976",595978
"Carlos Cortes ","ATH","OF",999,111.381,56.926999509334564,-82.6205615768467,21.305113631367174,-60.31544794547952,"Carlos Cortes","21842",666126
"Thairo Estrada ",,"2B",999,127.928,57.67179909348488,-82.41605678096727,21.08561731868389,-60.330439462283366,"Thairo Estrada","16426",642731
"Braxton Fulford ","COL","C",999,80.9577,34.60080075263977,-88.75082106767364,27.34328016552604,-60.40754090214761,"Braxton Fulford","29704",690924
"Jhostynxon Garcia ","PIT","OF/DH",999,142.775,56.58350050449371,-82.71487848486417,21.305113631367174,-60.40976485349701,"Jhostynxon Garcia","28142",691373
"Jasson Domínguez ","NYY","OF",421.5400085449219,104.946,56.37750086188316,-82.77144123779773,21.305113631367174,-60.46632760643056,"Jasson Dominguez","28080",691176
"José Tena ","WSN","3B",999,199.21,82.47879749536514,-75.6046268976579,14.057544455480272,-60.54708244217762,"Jose Tena","23691",677588
"Zac Veen ","COL","OF",743.6599731445312,112.074,55.41330134868622,-83.0361881963481,21.305113631367174,-60.73107456498093,"Zac Veen","27770",691728
"Tyler Tolbert ","KCR","OF",999,127.503,54.78270152211189,-83.20933637145392,21.305113631367174,-60.90422274008674,"Tyler Tolbert","25779",686475
"Michael Conforto ","CHC","OF",999,122.544,54.66530045866966,-83.24157199701844,21.305113631367174,-60.93645836565126,"Michael Conforto","16376",624424
"Isiah Kiner-Falefa ","BOS","3B/SS",746.1500244140625,152.8,68.81840026378632,-79.3554570631486,17.370232310689723,-60.98522475245888,"Isiah Kiner-Falefa","16512",643396
"Miguel Rojas ","LAD","2B/3B/SS",999,127.353,67.03639756143093,-79.84475392455533,17.370232310689723,-61.47452161386561,"Miguel Rojas","7802",500743
"David Fry ","CLE","DH",999,184.461,78.44930109381676,-76.71103371719934,14.057544455480272,-61.653489261719066,"David Fry","24934",681807
"Daniel Susac ","SFG","C",999,84.7914,29.97239950299263,-90.02167335189854,27.34328016552604,-61.6783931863725,"Daniel Susac","sa3019997",691740
"Brandon Lockridge ","MIL","OF",999,133.143,51.62969833612442,-84.07507835987509,21.305113631367174,-61.769964728507915,"Brandon Lockridge","21496",663604
"Eli White ","ATL","OF",999,123.452,51.48179805278778,-84.1156883681215,21.305113631367174,-61.81057473675432,"Eli White","19346",642201
"Johan Rojas ","PHI","OF",999,108.296,51.257099628448486,-84.17738537545316,21.305113631367174,-61.87227174408598,"Johan Rojas","24336",679032
"Blaze Alexander ","BAL","3B",745.9099731445312,211.835,77.53099739551544,-76.96317874301953,14.057544455480272,-61.90563428753925,"Blaze Alexander","23789",677942
"Jerar Encarnacion ","SFG","1B/OF",999,133.231,50.11830025911331,-84.49007342943374,21.305113631367174,-62.184959798066565,"Jerar Encarnacion","21871",666464
"Ryan Waldschmidt ","ARI","OF",999,103.509,50.11439901590347,-84.49114462088347,21.305113631367174,-62.1860309895163,"Ryan Waldschmidt","sa3025261",814439
"Jorge Mateo ","ATL","2B/3B/SS/OF/DH",999,135.749,63.790499329566956,-80.7360027510568,17.370232310689723,-62.36577044036707,"Jorge Mateo","17273",622761
"Ryan Bliss ","SEA","2B",999,111.726,49.721701353788376,-84.59897034600763,21.08561731868389,-62.51335302732373,"Ryan Bliss","29547",669208
"Tim Tawa ","ARI","1B/2B/OF",748.489990234375,109.723,49.376700937747955,-84.69369950692835,21.08561731868389,-62.60808218824446,"Tim Tawa","29571",694374
"Justyn-Henry Malloy ","TBR","OF/DH",999,122.821,48.07909880578518,-85.04999113863286,21.305113631367174,-62.74487750726569,"Justyn-Henry Malloy","29606",669234
"Charlie Condon ","COL","1B/OF",999,112.882,48.042801171541214,-85.05995763222381,21.305113631367174,-62.75484400085664,"Charlie Condon","sa3025257",809707
"Jesus Rodriguez ","SFG","C/3B",999,51.9516,25.140199452638626,-91.34848408860644,27.34328016552604,-63.0052039230804,"Jesus Rodriguez","sa3008916",683679
"Joey Wiemer ","WSN","OF",999,133.903,46.935600116848946,-85.3639695174421,21.305113631367174,-63.05885588607492,"Joey Wiemer","27690",686894
"Dom Keegan ","TBR","C",999,75.9593,23.883499801158905,-91.69354484209867,27.34328016552604,-63.350264676572635,"Dom Keegan","sa3020194",681371
"John Rave ","KCR","OF",999,102.91,45.17680197954178,-85.84689494022338,21.305113631367174,-63.541781308856216,"John Rave","26284",670231
"Dylan Carlson ","CHC","OF",999,103.438,45.00660052895546,-85.89362833488585,21.305113631367174,-63.58851470351867,"Dylan Carlson","20126",666185
"Tom Murphy ",,"C",999,55.8664,22.189399421215057,-92.1587057521909,27.34328016552604,-63.81542558666486,"Tom Murphy","13499",608596
"Luis Matos ","SFG","OF",999,72.9858,44.028900027275085,-86.16208235363435,21.305113631367174,-63.85696872226717,"Luis Matos","26467",682641
"Santiago Espinal ","LAD","3B",999,143.232,70.24009934067726,-78.96509127118426,14.057544455480272,-63.907546815703995,"Santiago Espinal","19997",669289
"Jared Oliva ","SFG","OF",999,98.5194,43.632399559020996,-86.27095224165785,21.305113631367174,-63.96583861029069,"Jared Oliva","19968",666931
"Bryce Johnson ","SDP","OF",999,125.145,43.1475995182991,-86.40406715670345,21.305113631367174,-64.09895352533628,"Bryce Johnson","20002",669369
"Otto Kemp ","PHI","3B",999,175.765,69.27229696512222,-79.23082749268109,14.057544455480272,-64.17328303720082,"Otto Kemp","31792",805249
"Dylan Moore ","PHI","2B/OF",999,98.6811,43.48300036787987,-86.31197381543294,21.08561731868389,-64.22635649674905,"Dylan Moore","18042",664238
"LaMonte Wade Jr. ",,"1B/OF",999,90.2948,42.54279947280884,-86.57013130668813,21.305113631367174,-64.26501767532095,"LaMonte Wade Jr.","18126",664774
"Adael Amador ","COL","2B",999,78.3091,43.190900564193726,-86.3921776877235,21.08561731868389,-64.3065603690396,"Adael Amador","27962",691182
"Alex Jackson ","MIN","C",999,54.3592,19.768499717116356,-92.82342900172934,27.34328016552604,-64.48014883620328,"Alex Jackson","17276",656577
"Austin Slater ","MIA","OF",999,112.756,41.454799860715866,-86.86887091842112,21.305113631367174,-64.56375728705396,"Austin Slater","16153",596103
"Zach Dezenzo ","HOU","OF",999,102.511,41.32630045711994,-86.90415389234087,21.305113631367174,-64.5990402609737,"Zach Dezenzo","31562",701305
"Rafael Flores Jr. ","PIT","C/1B",999,50.49,19.274700187146664,-92.9590149690564,27.34328016552604,-64.61573480353036,"Rafael Flores Jr.","31991",804668
"Korey Lee ","CHW","C/OF/DH",999,50.3894,18.595200061798096,-93.14559003890285,27.34328016552604,-64.80230987337681,"Korey Lee","25543",686676
"Austin Barnes ",,"C/1B",999,53.1126,18.30039967596531,-93.22653542879415,27.34328016552604,-64.8832552632681,"Austin Barnes","12158",605131
"Mike Tauchman ","NYM","OF",999,92.0337,40.15110056102276,-87.22683669182588,21.305113631367174,-64.9217230604587,"Mike Tauchman","15274",643565
"Derek Hill ","CHW","OF",999,102.663,40.109799325466156,-87.23817705898881,21.305113631367174,-64.93306342762165,"Derek Hill","16947",656537
"Oswaldo Cabrera ","NYY","3B",999,131.972,66.04650059342384,-80.11655681179096,14.057544455480272,-65.05901235631069,"Oswaldo Cabrera","21707",665828
"Braden Montgomery ","CHW","OF",999,116.775,39.42269930243492,-87.42683888553783,21.305113631367174,-65.12172525417067,"Braden Montgomery","sa3038253",695731
"Kristian Campbell ","BOS","2B",746.1400146484375,88.8281,39.10870027542114,-87.51305577970952,21.08561731868389,-65.42743846102563,"Kristian Campbell","33644",692225
"Orlando Arcia ","MIN","2B/3B/SS",999,118.641,52.549099177122116,-83.82263208396301,17.370232310689723,-65.45239977327329,"Orlando Arcia","13185",606115
"César Salazar ","HOU","C/DH",999,43.3592,15.891900077462196,-93.88785389519673,27.34328016552604,-65.54457372967067,"Cesar Salazar","21587",663967
"Nick Allen ","HOU","SS",999,128.768,51.85800018906593,-84.01239193411939,17.370232310689723,-65.64215962342968,"Nick Allen","22277",669397
"Tristan Gray ","MIN","1B/2B/3B/SS",999,139.8,51.807099014520645,-84.02636822322042,17.370232310689723,-65.6561359125307,"Tristan Gray","19877",656484
"Ben Rortvedt ","NYM","C",999,47.5805,15.122800037264824,-94.09903103610618,27.34328016552604,-65.75575087058013,"Ben Rortvedt","20287",666163
"Andrew Knizner ","SEA","C",999,40.8231,15.007999882102013,-94.13055251221614,27.34328016552604,-65.7872723466901,"Andrew Knizner","19514",668800
"Riley Adams ","WSN","C",999,47.2066,14.633699476718903,-94.23332677475523,27.34328016552604,-65.89004660922917,"Riley Adams","19864",656180
"Elias Díaz ","KCR","C",999,35.432,14.36469991132617,-94.30718785414219,27.34328016552604,-65.96390768861613,"Elias Diaz","11680",553869
"Leo Jiménez ","TOR","2B/SS",999,120.429,50.36310091614723,-84.42285681242262,17.370232310689723,-66.0526245017329,"Leo Jimenez","23782",677870
"Hyeseong Kim ","LAD","2B",740.77001953125,75.6431,36.39830043911934,-88.25726909167973,21.08561731868389,-66.17165177299583,"Hyeseong Kim","35322",808975
"Jeimer Candelario ","LAA","1B/3B/DH",999,168.336,61.33980080485344,-81.4089080697813,14.057544455480272,-66.35136361430104,"Jeimer Candelario","13621",600869
"Rowdy Tellez ","ATL","1B",999,72.8507,36.825100637972355,-88.14007959613602,20.746184845518716,-66.3938947506173,"Rowdy Tellez","15679",642133
"Chris Taylor ",,"OF",999,107.967,34.050500601530075,-88.90192080305212,21.305113631367174,-66.59680717168494,"Chris Taylor","13757",621035
"Mickey Gasper ","BOS","C/1B/2B/OF/DH",999,24.5896,12.028499856591225,-94.94865453255356,27.34328016552604,-66.60537436702751,"Mickey Gasper","24759",681508
"Drew Gilbert ","SFG","OF",999,71.1649,33.75270119309425,-88.98368965541347,21.305113631367174,-66.6785760240463,"Drew Gilbert","31545",687551
"Bryan De La Cruz ","PHI","OF/DH",999,82.3535,33.57620005309582,-89.03215279956122,21.305113631367174,-66.72703916819405,"Bryan De La Cruz","19600",650559
"Matt Thaiss ","BOS","C",999,30.3144,11.55069998651743,-95.0798473621147,27.34328016552604,-66.73656719658867,"Matt Thaiss","19318",642136
"Enrique Hernández ","LAD","1B/3B/OF",999,134.541,59.448401123285294,-81.92824281974198,14.057544455480272,-66.8706983642617,"Enrique Hernandez","10472",571771
"Grant McCray ","SFG","OF",999,96.794,32.94670057296753,-89.20499884489932,21.305113631367174,-66.89988521353214,"Grant McCray","25690",687529
"Ronny Mauricio ","NYM","3B",999,117.919,59.19970265030861,-81.99652968715431,14.057544455480272,-66.93898523167402,"Ronny Mauricio","23698",677595
"Jurickson Profar ","ATL","OF",649.5900268554688,56.007,32.6224000453949,-89.29404429364308,21.305113631367174,-66.9889306622759,"Jurickson Profar","10815",595777
"Andruw Monasterio ","BOS","SS",999,107.393,46.881799176335335,-85.37874201542945,17.370232310689723,-67.00850970473974,"Andruw Monasterio","19455",655316
"Jose Herrera ","TEX","C",999,30.338,10.54980020225048,-95.35467136904646,27.34328016552604,-67.0113912035204,"Jose Herrera","17040",645444
"Jett Williams ","MIL","SS",999,116.988,46.83739900588989,-85.39093327867288,17.370232310689723,-67.02070096798316,"Jett Williams","sa3020134",702518
"Eric Haase ","SFG","C",999,34.6368,10.212000116705894,-95.44742348520285,27.34328016552604,-67.10414331967682,"Eric Haase","14111",606992
"Brandon Valenzuela ","TOR","C",999,31.6885,10.036100093275309,-95.49572157659865,27.34328016552604,-67.15244141107263,"Brandon Valenzuela","sa3005729",678218
"Jorge Barrosa ","ARI","OF",999,80.668,31.84309983253479,-89.50802216682028,21.305113631367174,-67.2029085354531,"Jorge Barrosa","23968",678489
"Tomás Nido ","DET","C",999,31.6516,9.766099758446217,-95.56985744420201,27.34328016552604,-67.22657727867598,"Tomas Nido","13755",621512
"Christian Koss ","SFG","2B",999,82.7385,32.4423004090786,-89.34349550192329,21.08561731868389,-67.25787818323938,"Christian Koss","27653",683766
"Billy Cook ","PIT","1B/OF",999,87.085,31.591101050376892,-89.57721522305147,21.305113631367174,-67.27210159168429,"Billy Cook","29573",695257
"Eloy Jiménez ","TOR","DH/OF",999,65.6412,31.324699833989143,-89.6503628557016,21.305113631367174,-67.34524922433442,"Eloy Jimenez","17484",650391
"Ildemaro Vargas ","ARI","1B/2B/3B/SS/DH",999,87.8767,45.573199570178986,-85.73805330002182,17.370232310689723,-67.3678209893321,"Ildemaro Vargas","13324",545121
"Johnathan Rodríguez ","CLE","OF",999,71.1401,31.203200072050095,-89.6837238893857,21.305113631367174,-67.37861025801854,"Johnathan Rodriguez","22530",671286
"Garrett Stubbs ","PHI","C/DH",999,27.2284,9.20170021802187,-95.72482854685187,27.34328016552604,-67.38154838132584,"Garrett Stubbs","18067",596117
"Jeferson Quero ","MIL","C",999,19.7039,9.072399977594614,-95.76033141210374,27.34328016552604,-67.4170512465777,"Jeferson Quero","sa3015407",691620
"Shane McGuire ","ATH","C/1B",999,28.0026,9.045900247991085,-95.76760762695234,27.34328016552604,-67.42432746142632,"Shane McGuire","sa3017284",676063
"Heston Kjerstad ","BAL","OF",999,72.7828,30.93030086159706,-89.75865572140737,21.305113631367174,-67.4535420900402,"Heston Kjerstad","31166",677008
"Mark Canha ","TEX","OF",999,71.9546,30.866000294685364,-89.77631117475488,21.305113631367174,-67.4711975433877,"Mark Canha","11445",592192
"Jose Iglesias ",,"2B/3B/SS",999,104.866,45.09109999239445,-85.87042673019883,17.370232310689723,-67.5001944195091,"Jose Iglesias","10231",578428
"Nelson Rada ","LAA","OF",999,84.0804,30.713100761175156,-89.81829386185082,21.305113631367174,-67.51318023048364,"Nelson Rada","sa3018421",703185
"Rodolfo Durán ","SDP","C",999,21.4204,8.666299894452095,-95.87183713307489,27.34328016552604,-67.52855696754884,"Rodolfo Duran","sa877500",660710
"Jhonkensy Noel ","BAL","OF",999,60.7703,30.567200049757957,-89.85835483374444,21.305113631367174,-67.55324120237728,"Jhonkensy Noel","24257",678877
"Adrian Del Castillo ","ARI","DH",999,133.635,56.59469932317734,-82.71180354742097,14.057544455480272,-67.6542590919407,"Adrian Del Castillo","29554",680728
"Willie MacIver ","TEX","C",999,21.4184,8.08520021289587,-96.03139370948976,27.34328016552604,-67.68811354396371,"Willie MacIver","24641",680862
"Jarred Kelenic ","CHW","OF",999,73.7809,29.410599887371063,-90.17593057513383,21.305113631367174,-67.87081694376667,"Jarred Kelenic","22558",672284
"Eduardo Valencia ","DET","C/1B",999,16.6639,7.196299847215414,-96.27546525800977,27.34328016552604,-67.93218509248373,"Eduardo Valencia","sa3006622",680664
"Joey Meneses ","ATH","1B/DH",999,68.6121,30.807099170982838,-89.79248406547096,20.746184845518716,-68.04629921995226,"Joey Meneses","14366",608841
"Alejandro Osuna ","TEX","OF",999,57.4674,28.65239977836609,-90.38411484621491,21.305113631367174,-68.07900121484775,"Alejandro Osuna","27915",696030
"Drew Romo ","CHW","C",999,17.4665,6.556800007820129,-96.45105717146346,27.34328016552604,-68.10777700593742,"Drew Romo","27763",691011
"Jhonny Pereda ","SEA","C",999,18.8384,6.353400070220232,-96.50690610533232,27.34328016552604,-68.16362593980628,"Jhonny Pereda","19802",640902
"Seby Zavala ","LAD","C",999,27.8952,6.099999491125345,-96.57648406268662,27.34328016552604,-68.23320389716058,"Seby Zavala","18887",664874
"MJ Melendez ","NYM","OF",999,64.9588,27.948900490999222,-90.57727953269686,21.305113631367174,-68.27216590132971,"MJ Melendez","22197",669004
"Sebastián Rivero ","LAA","C",999,17.2105,5.867999784648418,-96.64018583377621,27.34328016552604,-68.29690566825018,"Sebastian Rivero","21735",665861
"Nate Eaton ","BOS","OF",999,66.0182,27.678700253367424,-90.65147028900147,21.305113631367174,-68.34635665763429,"Nate Eaton","25055",681987
"P.J. Higgins ","CIN","C/1B",999,16.9426,5.3700996451079845,-96.7768977339597,27.34328016552604,-68.43361756843365,"P.J. Higgins","18433",664731
"Will Banfield ","CIN","C",999,20.4639,5.3553996086120605,-96.78093402510027,27.34328016552604,-68.43765385957423,"Will Banfield","23790",677943
"Blake Sabol ","TBR","C",999,18.2587,5.245099928230047,-96.81121977458524,27.34328016552604,-68.4679396090592,"Blake Sabol","25805",666165
"Luis Urías ","ARI","2B",999,57.5142,27.836200714111328,-90.60822429335273,21.08561731868389,-68.52260697466885,"Luis Urias","16622",649966
"Maverick Handley ","BAL","C",999,16.9356,4.885800041258335,-96.90987524057678,27.34328016552604,-68.56659507505074,"Maverick Handley","26106",668974
"Cooper Ingle ","CLE","C",999,10.7498,4.8433999782428145,-96.92151732042858,27.34328016552604,-68.57823715490254,"Cooper Ingle","sa3023069",694876
"Kyle McCann ","COL","C",999,13.1485,4.62899998947978,-96.98038661476171,27.34328016552604,-68.63710644923566,"Kyle McCann","25575",668832
"Hayden Senger ","NYM","C",999,17.4025,4.424199685454369,-97.03662005696823,27.34328016552604,-68.69333989144219,"Hayden Senger","21489",663584
"Ali Sánchez ","NYY","C/1B",999,12.9011,4.375999923795462,-97.04985460036657,27.34328016552604,-68.70657443484052,"Ali Sanchez","18551",645305
"Carlos Pérez ","HOU","C",999,9.3016,4.356200121343136,-97.05529116967344,27.34328016552604,-68.7120110041474,"Carlos Perez","10642",542208
"René Pinto ","PHI","C",999,14.0356,4.274800019338727,-97.07764176116038,27.34328016552604,-68.73436159563433,"Rene Pinto","19859",650907
"Luke Maile ","KCR","C",999,11.9867,4.099800264462829,-97.12569265956503,27.34328016552604,-68.782412494039,"Luke Maile","13355",571912
"Logan Driscoll ","TBR","C",999,12.2577,4.056799933314323,-97.13749955920812,27.34328016552604,-68.79421939368207,"Logan Driscoll","25475",686482
"Christian Franklin ","WSN","OF",999,65.9207,25.867501109838486,-91.1487838200864,21.305113631367174,-68.84367018871923,"Christian Franklin","sa3017510",681047
"Yasmani Grandal ",,"C",999,9.56293,3.866000073030591,-97.18988880231659,27.34328016552604,-68.84660863679055,"Yasmani Grandal","11368",518735
"Michael Helman ","TEX","OF",999,58.4743,25.64959992468357,-91.20861446223536,21.305113631367174,-68.90350083086818,"Michael Helman","24605",680737
"Chadwick Tromp ","ATL","C",999,11.1507,3.5760999880731106,-97.26948868255457,27.34328016552604,-68.92620851702853,"Chadwick Tromp","16953",644433
"Jacob Stallings ","BAL","C",999,12.0693,3.4690000489354134,-97.29889585685777,27.34328016552604,-68.95561569133173,"Jacob Stallings","13723",607732
"Chuckie Robinson ","LAD","C",999,11.5828,3.3989000618457794,-97.3181436972916,27.34328016552604,-68.97486353176556,"Chuckie Robinson","19824",642020
"Dom Nuñez ","CLE","C",999,16.7851,3.2836002223193645,-97.34980237520854,27.34328016552604,-69.00652220968249,"Dom Nunez","15055",624513
"Omar Narváez ",,"C",999,9.38008,3.2633999157696962,-97.35534891370767,27.34328016552604,-69.01206874818163,"Omar Narvaez","13338",553882
"Brett Wisely ","ATL","2B",999,63.5096,25.53100034594536,-91.24117917247067,21.08561731868389,-69.15556185378679,"Brett Wisely","27735",689172
"Josue Briceño ","DET","C/1B",999,6.09256,2.626500029116869,-97.53022694007522,27.34328016552604,-69.18694677454918,"Josue Briceno","sa3018584",800522
"Nelson Quiroz ","LAD","C",999,5.30658,2.5788999777287245,-97.54329681685839,27.34328016552604,-69.20001665133233,"Nelson Quiroz","sa3009565",685716
"Jason Delay ","BOS","C",999,7.97176,2.5284999273717403,-97.55713550880975,27.34328016552604,-69.21385534328371,"Jason Delay","19806",641511
"Christian Bethancourt ","CHC","C",999,7.86817,2.5107000852003694,-97.56202293512872,27.34328016552604,-69.21874276960268,"Christian Bethancourt","10028",542194
"Paul McIntosh ","PHI","C",999,6.43958,2.502500008791685,-97.56427448707349,27.34328016552604,-69.22099432154745,"Paul McIntosh","sa3017372",682192
